name,docking score,label,split
ZINC02857383_2997,-4.696,0,train
ZINC22510573_5894,-5.691,0,train
ZINC24976263_2717,-5.164,0,train
ZINC09073414_4366,-4.742,0,train
ZINC12445859_63,-4.1,0,train
ZINC09884196_3203,-5.374,0,train
ZINC13302273_768,-4.4,0,train
ZINC06195036_20,-3.799,0,train
ZINC14667142_5189,-5.748,0,train
ZINC32273124_535,-3.741,0,train
ZINC44785804_1692,-0.232,0,train
ZINC19818669_873,-6.765,0,train
ZINC33006957_5951,-4.749,0,train
ZINC39560770_1238,-4.042,0,train
ZINC43548614_794,-2.544,0,train
ZINC52012312_1654,-5.847,0,train
ZINC54599737_1760,-6.519,0,train
ZINC39665113_3067,-4.604,0,train
ZINC02782875_2989,-4.936,0,train
ZINC12573248_3514,-5.918,0,train
ZINC03770997_5424,-4.139,0,train
ZINC63980332_6076,-5.322,0,train
ZINC06296742_5474,-4.35,0,train
ZINC63709806_406,-5.002,0,train
CHEMBL257857_40,-12.054,1,train
ZINC20371094_3120,-5.745,0,train
ZINC03040696_2005,-4.168,0,train
ZINC35696573_5955,-7.3,0,train
ZINC49490837_3397,-5.253,0,train
ZINC00719919_5441,-4.745,0,train
ZINC39684955_1295,-6.11,0,train
ZINC39516230_1321,-7.214,0,train
ZINC38915385_5114,-4.928,0,train
ZINC40049562_3234,-4.659,0,train
ZINC14275800_5983,-5.04,0,train
ZINC58849419_1058,-4.269,0,train
ZINC00106530_3756,-7.608,0,train
ZINC15156285_3717,-5.357,0,train
ZINC14368213_2092,-5.49,0,train
ZINC38546516_5248,-3.817,0,train
ZINC38719662_1678,-6.205,0,train
ZINC20568368_5362,-4.36,0,train
ZINC41019552_1051,-5.779,0,train
ZINC02441272_5129,-1.979,0,train
ZINC64416857_911,-1.259,0,train
ZINC38700693_6013,-5.903,0,train
ZINC03012269_2431,-5.326,0,train
ZINC36637599_5700,-4.881,0,train
ZINC36395877_1626,-3.019,0,train
ZINC03336210_3266,-5.324,0,train
ZINC20724283_4125,-5.233,0,train
ZINC12547053_672,-3.792,0,train
ZINC65301129_5370,-5.266,0,train
ZINC39466948_1195,-3.767,0,train
ZINC35337733_1230,-4.918,0,train
ZINC65349076_1717,-5.965,0,train
ZINC39678317_394,-4.951,0,train
ZINC22783320_2429,-4.674,0,train
ZINC08835686_4473,-5.458,0,train
ZINC66097164_2891,-5.67,0,train
ZINC34933283_3431,-6.006,0,train
ZINC49491760_2831,-4.29,0,train
ZINC39227318_1143,-4.946,0,train
ZINC13033128_5779,-4.315,0,train
ZINC22820697_2872,-5.515,0,train
ZINC09846786_4974,-6.875,0,train
ZINC65601422_6220,-5.411,0,train
ZINC09510383_2746,-2.604,0,train
ZINC12557557_2752,-5.715,0,train
ZINC39850363_4297,-4.989,0,train
ZINC39688450_1300,-5.228,0,train
ZINC38932073_5858,-5.745,0,train
ZINC38651211_4343,-4.81,0,train
ZINC51673307_1331,-6.736,0,train
ZINC13551865_407,-6.157,0,train
ZINC39945419_4867,-6.474,0,train
ZINC67014427_4611,-6.376,0,train
ZINC49068567_1107,-6.582,0,train
ZINC26804535_5991,-5.187,0,train
ZINC30881648_4985,-5.693,0,train
ZINC33960462_5608,-5.153,0,train
ZINC35778885_4847,-5.358,0,train
ZINC39687237_398,-5.619,0,train
ZINC08835699_4519,-4.517,0,train
ZINC35529918_2024,-6.915,0,train
ZINC08711966_3547,-1.946,0,train
ZINC08964117_110,-5.424,0,train
ZINC62562112_1917,-7.021,0,train
ZINC10325894_4201,-5.045,0,train
ZINC32577036_5044,-5.551,0,train
ZINC48844186_4740,-6.631,0,train
ZINC25577882_686,-5.255,0,train
ZINC51144767_4961,-6.833,0,train
ZINC36509082_5754,-4.647,0,train
ZINC38651047_4342,-5.427,0,train
ZINC39992669_5415,-4.703,0,train
ZINC09045213_4922,-1.667,0,train
ZINC59434842_3191,-5.23,0,train
ZINC36708774_4402,-5.816,0,train
ZINC38752825_4074,-5.27,0,train
ZINC59564783_351,-5.277,0,train
ZINC09112983_2817,-5.498,0,train
ZINC40291045_3776,-6.197,0,train
ZINC20784039_1223,-5.882,0,train
ZINC16134262_3447,-3.932,0,train
ZINC52094937_1806,-6.342,0,train
ZINC39962536_5058,-5.938,0,train
ZINC34955919_1733,-6.133,0,train
ZINC28308631_5200,-4.665,0,train
ZINC38687056_2064,-5.273,0,train
ZINC21664304_316,-2.885,0,train
ZINC20154868_5464,-5.541,0,train
ZINC40386815_701,-5.533,0,train
ZINC09298121_4314,-5.852,0,train
ZINC39327028_4502,-3.949,0,train
ZINC32832437_1436,-6.509,0,train
ZINC54691222_4809,-5.505,0,train
ZINC09262189_3497,-6.519,0,train
ZINC23472937_3973,-6.232,0,train
ZINC02865615_3094,-5.23,0,train
ZINC14991264_4428,-6.012,0,train
ZINC36218733_5405,-5.539,0,train
CHEMBL472208_4,-11.912,1,train
ZINC33939919_3391,-5.122,0,train
ZINC61856106_4813,-6.59,0,train
ZINC36648024_1102,-3.224,0,train
ZINC02208082_932,-3.791,0,train
ZINC29540713_4716,-5.605,0,train
ZINC39425997_4400,-4.185,0,train
ZINC63376149_655,-4.809,0,train
ZINC22002279_833,-4.844,0,train
ZINC14551643_3869,-6.773,0,train
ZINC40796853_4581,-4.829,0,train
ZINC19955546_5432,-7.615,0,train
ZINC09254735_2278,-5.221,0,train
ZINC14273325_3411,-6.352,0,train
ZINC44784609_4737,-4.877,0,train
ZINC09341713_3248,-5.899,0,train
ZINC59382349_5169,-5.847,0,train
ZINC15497709_674,-2.816,0,train
ZINC39657100_5541,-5.362,0,train
ZINC34978311_695,-4.068,0,train
ZINC15737486_2452,-5.92,0,train
ZINC27739356_4033,-6.78,0,train
ZINC20756573_76,-4.299,0,train
ZINC36013484_1040,-4.82,0,train
ZINC27550437_688,-3.548,0,train
ZINC08971869_762,-2.505,0,train
ZINC07127402_4677,-6.25,0,train
ZINC11852420_2936,-6.168,0,train
ZINC36704291_5712,-4.712,0,train
ZINC66354559_4462,-6.517,0,train
ZINC40455824_6155,-6.804,0,train
ZINC20579727_4026,-4.66,0,train
ZINC57340685_6176,-7.843,0,train
ZINC12617025_2039,-5.485,0,train
ZINC12042755_6037,-4.978,0,train
ZINC36502252_3175,-3.41,0,train
ZINC35455854_1581,-5.749,0,train
ZINC08893902_4213,-4.306,0,train
ZINC38847398_5713,-3.851,0,train
ZINC20558487_6112,-4.497,0,train
ZINC13598343_1836,-8.357,0,train
ZINC01617452_1618,-6.816,0,train
ZINC12821172_13,-6.268,0,train
ZINC09237616_4367,-3.955,0,train
ZINC26405847_1492,-2.85,0,train
ZINC37042096_3580,-6.028,0,train
ZINC20521026_3791,-5.607,0,train
ZINC13362272_5631,-5.145,0,train
ZINC20480364_3567,-4.479,0,train
ZINC66185281_3653,-5.198,0,train
ZINC39657127_3678,-4.557,0,train
CHEMBL404335_113,-11.497,1,train
ZINC04095177_4693,-7.619,0,train
ZINC32669113_2669,-5.698,0,train
ZINC11278175_4925,-5.69,0,train
ZINC12151399_4872,-5.347,0,train
ZINC01145028_3615,-5.804,0,train
ZINC09238284_5181,-5.731,0,train
ZINC16699506_3595,-6.319,0,train
ZINC02411007_2390,-4.961,0,train
ZINC63280856_6210,-4.787,0,train
ZINC01874671_3342,0.954,0,train
ZINC13761675_5043,-4.62,0,train
ZINC03007126_1065,-4.835,0,train
ZINC40755833_3947,-4.486,0,train
ZINC44452746_2734,-3.135,0,train
ZINC36213714_697,-3.981,0,train
ZINC01762768_5768,-5.272,0,train
ZINC09227627_3246,-4.162,0,train
ZINC22131233_78,-5.074,0,train
ZINC39608931_630,-4.208,0,train
ZINC14885806_114,-5.193,0,train
ZINC67103677_1616,-4.087,0,train
ZINC08271826_2651,-5.318,0,train
ZINC38653209_5309,-3.526,0,train
ZINC59170665_600,-4.833,0,train
ZINC39445833_1237,-5.91,0,train
ZINC21595761_3534,-5.744,0,train
ZINC35476906_4069,-4.569,0,train
ZINC64774544_560,-5.786,0,train
ZINC39977440_1205,-3.399,0,train
ZINC35724594_2881,-5.446,0,train
ZINC35768267_4990,-5.092,0,train
ZINC53778479_1334,-6.096,0,train
ZINC30956125_3171,-4.818,0,train
ZINC17244463_2815,-5.388,0,train
ZINC39633672_2154,-4.175,0,train
ZINC52607219_797,-4.409,0,train
ZINC50702236_1905,-5.332,0,train
ZINC03251520_2335,-5.395,0,train
ZINC56527888_1490,-4.401,0,train
ZINC66092410_2890,-5.717,0,train
ZINC41062467_1744,-4.739,0,train
ZINC32722323_5813,-5.947,0,train
ZINC63581953_2173,-4.454,0,train
ZINC13652082_3867,-6.514,0,train
ZINC13031436_2008,-5.572,0,train
ZINC44848602_5917,-3.773,0,train
ZINC11325235_3372,-5.255,0,train
ZINC13132295_3600,-5.559,0,train
ZINC63349897_5721,-4.429,0,train
ZINC02502492_1482,-5.016,0,train
ZINC01129483_4964,-4.133,0,train
ZINC25392216_1225,-3.706,0,train
ZINC39673276_3076,-5.509,0,train
ZINC02458746_4359,-6.27,0,train
ZINC40960757_5355,-4.238,0,train
ZINC20097727_3166,-6.073,0,train
ZINC40820496_1792,-6.65,0,train
ZINC63426685_5520,-3.103,0,train
ZINC19328047_2493,-5.332,0,train
ZINC58890022_2990,-5.958,0,train
ZINC67101733_1462,-5.942,0,train
ZINC12485518_720,-3.595,0,train
ZINC39678404_788,-4.391,0,train
ZINC16606640_3565,-5.114,0,train
ZINC40038330_5513,-6.347,0,train
ZINC09252896_717,-5.872,0,train
ZINC12716783_3134,-4.397,0,train
ZINC45581458_6123,-4.547,0,train
ZINC09507842_4561,-5.843,0,train
ZINC45549139_2779,-4.874,0,train
ZINC03341412_2036,-6.281,0,train
ZINC13565634_3161,-6.162,0,train
ZINC39548332_2322,-5.513,0,train
ZINC36073363_5697,-5.875,0,train
ZINC42174294_6159,-5.387,0,train
ZINC54982236_1867,-4.772,0,train
ZINC49223815_6167,-6.131,0,train
ZINC59310652_3450,-4.976,0,train
ZINC09183784_2799,-5.512,0,train
ZINC39448854_4996,-5.068,0,train
ZINC03007163_1088,-5.654,0,train
ZINC21237098_831,-4.37,0,train
ZINC37641527_2981,-6.016,0,train
ZINC40214972_4727,-4.488,0,train
ZINC36286258_445,-5.747,0,train
ZINC51090836_4698,-6.954,0,train
ZINC00749033_2368,-4.425,0,train
ZINC65074669_151,-3.978,0,train
ZINC20720968_195,-6.287,0,train
ZINC18222551_2433,-6.29,0,train
ZINC07987370_206,-5.186,0,train
ZINC01326746_886,-6.0,0,train
ZINC39945692_606,-6.37,0,train
ZINC35077695_5467,-5.782,0,train
ZINC13430036_3309,-5.357,0,train
ZINC39675252_391,-4.858,0,train
ZINC39534434_367,-4.12,0,train
ZINC62648116_1344,-5.577,0,train
ZINC63393535_908,-3.984,0,train
ZINC67388809_6229,-3.511,0,train
ZINC29851615_4841,-3.644,0,train
ZINC64965867_2333,-6.953,0,train
ZINC00465328_4668,-5.253,0,train
CHEMBL469612_6,-11.708,1,train
ZINC20571800_2302,-4.88,0,train
ZINC12711332_3133,-4.974,0,train
ZINC01628535_4467,-5.16,0,train
ZINC45245131_796,-6.291,0,train
ZINC40307622_3586,-5.498,0,train
ZINC39665287_639,-4.717,0,train
ZINC35685008_2742,-6.192,0,train
ZINC63778231_5119,-5.125,0,train
ZINC08951253_5225,-5.634,0,train
ZINC20119145_2355,-5.129,0,train
ZINC12451383_210,-4.471,0,train
ZINC63473004_1259,-3.923,0,train
ZINC63572993_1208,-3.961,0,train
ZINC43746539_5253,-3.57,0,train
ZINC09404921_2702,-4.731,0,train
ZINC38595784_737,-5.589,0,train
ZINC12556453_567,-5.08,0,train
ZINC38664691_4396,-3.723,0,train
ZINC39426537_2558,-6.292,0,train
ZINC65061852_761,-3.724,0,train
ZINC09120365_4160,-4.85,0,train
ZINC38700652_5053,-5.135,0,train
ZINC33009757_4439,-5.128,0,train
ZINC01176821_2341,-1.844,0,train
ZINC40701864_4448,-5.839,0,train
ZINC11752059_4168,-5.783,0,train
ZINC21050687_5335,-5.05,0,train
ZINC21363255_5848,-4.529,0,train
CHEMBL508294_96,-11.818,1,train
ZINC09292103_2378,-6.691,0,train
ZINC00687072_3556,-5.299,0,train
ZINC50309955_1700,-4.844,0,train
ZINC58961604_5922,-3.585,0,train
ZINC38556198_2509,-3.943,0,train
ZINC16572736_3416,-5.983,0,train
ZINC38687269_2319,-5.381,0,train
ZINC62214258_236,-5.69,0,train
ZINC39531942_4075,-3.194,0,train
ZINC39469265_1441,-5.456,0,train
ZINC12245072_4976,-6.992,0,train
ZINC09781058_6098,-5.472,0,train
ZINC08920005_412,-6.555,0,train
ZINC48503243_3589,-3.184,0,train
ZINC33253838_5672,-3.396,0,train
ZINC01768885_4514,-6.042,0,train
ZINC09434568_1728,-5.855,0,train
ZINC39884128_3349,-3.481,0,train
CHEMBL474714_32,-11.587,1,test
ZINC41006882_3546,-3.966,0,test
ZINC59931891_4758,-6.337,0,test
ZINC14275623_5185,-4.928,0,test
ZINC15675778_5007,-5.554,0,test
ZINC20150899_2966,-2.988,0,test
ZINC10784964_3206,-5.628,0,test
ZINC47136024_705,-6.589,0,test
ZINC02848209_5604,-5.655,0,test
ZINC63478293_659,-4.925,0,test
ZINC16806193_3969,-4.429,0,test
ZINC22429094_3262,-4.149,0,test
ZINC01811156_5745,-5.775,0,test
ZINC07623541_6185,-5.603,0,test
ZINC10549192_4924,-5.915,0,test
ZINC46560474_4860,-3.838,0,test
ZINC13518951_3324,-3.757,0,test
ZINC36028118_1109,-2.967,0,test
ZINC67573237_1514,-5.304,0,test
ZINC39599863_370,-5.111,0,test
ZINC30983042_4835,-5.932,0,test
ZINC36217079_5051,-3.704,0,test
ZINC22921522_4982,-5.777,0,test
ZINC01332966_5448,-4.472,0,test
ZINC00940867_2388,-5.7,0,test
ZINC63706834_660,-5.258,0,test
ZINC49523826_3034,-6.439,0,test
ZINC35229947_5047,-3.757,0,test
ZINC37201062_1890,-5.657,0,test
ZINC61122208_4759,-6.965,0,test
ZINC39673398_1242,-5.828,0,test
ZINC17094979_2609,-5.757,0,test
ZINC37928986_1896,-4.994,0,test
ZINC36640289_4446,-5.429,0,test
ZINC14160389_1061,-5.698,0,test
ZINC17448316_4179,-3.642,0,test
ZINC41331920_1962,-4.962,0,test
ZINC33274678_438,-3.569,0,test
ZINC09244742_2696,-6.181,0,test
ZINC20755832_682,-4.423,0,test
ZINC39667097_589,-4.876,0,test
ZINC16923625_4486,-4.496,0,test
ZINC21246093_4432,-5.951,0,test
ZINC33170514_691,-4.964,0,test
ZINC01508389_706,-4.587,0,test
ZINC14655308_2959,-4.978,0,test
ZINC14668001_6129,-4.296,0,test
ZINC18270741_5845,-5.672,0,test
ZINC20243990_6067,-6.309,0,test
CHEMBL272351_69,-11.821,1,test
ZINC39592681_493,-5.945,0,test
ZINC50367440_4800,-6.927,0,test
ZINC51993352_1865,-3.166,0,test
ZINC60117360_1766,-6.721,0,test
ZINC13117771_2805,-5.343,0,test
ZINC34976349_3540,-5.189,0,test
ZINC13244541_5937,-7.46,0,test
ZINC63752565_5270,-5.35,0,test
ZINC24094876_4941,-3.436,0,test
ZINC21908147_5589,-4.532,0,test
ZINC39596563_627,-4.253,0,test
ZINC11815649_3253,-1.295,0,test
ZINC39665315_5542,-5.067,0,test
ZINC25069597_2500,-7.191,0,test
ZINC18461502_678,-5.7,0,test
ZINC38782846_1484,-4.989,0,test
ZINC49933565_1698,-5.97,0,test
ZINC01849196_5202,-5.119,0,test
ZINC22003036_3619,-4.809,0,test
ZINC04833256_2132,-5.522,0,test
ZINC39695388_650,-2.198,0,test
ZINC39688453_1301,-4.588,0,test
ZINC12848726_2332,-5.243,0,test
ZINC39894534_999,-4.056,0,test
ZINC36309751_5698,-6.284,0,test
ZINC04545704_3951,-7.577,0,test
ZINC28525746_162,-5.217,0,test
CHEMBL486728_128,-11.704,1,test
ZINC36861263_4784,-5.918,0,test
ZINC34849269_4130,-4.543,0,test
ZINC11755771_6137,-4.088,0,test
ZINC34900202_4132,-2.865,0,test
ZINC12530333_471,-5.491,0,test
ZINC09382053_4165,-6.228,0,test
ZINC04146288_5045,-4.062,0,test
ZINC09215853_4870,-3.949,0,test
ZINC48271078_4592,-4.702,0,test
ZINC35564647_4037,-2.903,0,test
CHEMBL438566_18,-11.416,1,test
ZINC09993414_5749,-4.471,0,test
ZINC12941652_1470,-5.495,0,test
ZINC33853396_5921,-6.264,0,test
ZINC39528938_5458,-4.098,0,test
ZINC38902596_890,-5.012,0,test
ZINC16979762_2676,-6.83,0,test
ZINC32961952_5949,-5.617,0,test
ZINC06462170_3097,-5.118,0,test
ZINC09317617_8,-5.415,0,test
ZINC32530212_3623,-6.319,0,test
ZINC20439253_1029,-6.681,0,test
ZINC04354633_2,-7.306,0,test
ZINC35754032_1037,-5.21,0,test
ZINC21108414_1473,-5.508,0,test
ZINC43414323_1595,-6.05,0,test
ZINC15885943_3719,-4.209,0,test
ZINC08301908_1520,-5.505,0,test
ZINC48861924_3836,0.344,0,test
ZINC13479774_3818,-3.388,0,test
ZINC08442676_3044,-6.054,0,test
ZINC35397150_5272,-5.613,0,test
ZINC01423957_1451,-5.371,0,test
ZINC33731893_5748,-4.525,0,test
ZINC10768220_2343,-5.855,0,test
ZINC46621350_2269,-5.418,0,test
ZINC06116382_2270,-4.613,0,test
ZINC36534717_2979,-2.575,0,test
ZINC04553415_3840,-4.741,0,test
ZINC36311943_1189,-4.525,0,test
ZINC64930348_2282,-4.955,0,test
ZINC13460367_3327,-5.723,0,test
ZINC39937772_2218,-5.35,0,test
ZINC30983250_4836,-4.774,0,test
ZINC43527597_652,-3.249,0,test
ZINC15675417_2492,-6.015,0,test
ZINC10840899_2656,-4.346,0,test
ZINC40288104_99,-4.598,0,test
ZINC40367410_4730,-5.625,0,test
ZINC37138294_4786,-6.167,0,test
ZINC42029061_5862,-5.749,0,test
ZINC30983309_4837,-5.541,0,test
ZINC39488172_3544,-3.202,0,test
ZINC39667125_285,-6.084,0,test
ZINC35695879_5802,-5.067,0,test
ZINC67541988_1567,-5.631,0,test
CHEMBL258067_42,-11.959,1,test
ZINC62562133_1918,-5.559,0,test
ZINC36929703_1831,-6.057,0,test
ZINC35057842_3318,-4.805,0,test
ZINC33735578_3430,-5.446,0,test
ZINC22827657_43,-5.387,0,test
ZINC29816941_2621,-6.456,0,test
ZINC16385782_2599,-5.394,0,test
ZINC32169451_2471,-4.6,0,test
ZINC56494251_1337,-6.122,0,test
ZINC09076388_3724,-5.885,0,test
ZINC31057720_4839,-4.959,0,test
ZINC58161400_189,-5.868,0,test
ZINC08567382_3118,-4.073,0,test
ZINC12494018_2889,-4.208,0,test
ZINC02417773_3195,-6.352,0,test
ZINC39637507_130,-5.812,0,test
ZINC22746205_6115,-3.577,0,test
ZINC09244465_413,-5.322,0,test
ZINC65277339_2575,-6.799,0,test
ZINC35058013_3320,-4.686,0,test
ZINC06922965_1724,-5.302,0,test
ZINC04177332_415,-4.977,0,test
ZINC63806853_147,-6.217,0,test
ZINC20974596_5989,-6.189,0,test
ZINC59367532_2992,-5.072,0,test
ZINC09595252_2747,-7.021,0,test
ZINC60342966_2275,-6.296,0,test
ZINC07386210_1371,-3.372,0,test
ZINC53086027_1547,-6.213,0,test
ZINC39631834_373,-4.709,0,test
ZINC13352877_5890,-4.734,0,test
ZINC35268318_4551,-4.928,0,test
ZINC25897831_118,-4.665,0,test
ZINC24434376_1669,-5.562,0,test
ZINC39553943_491,-6.489,0,test
ZINC39669022_1287,0.782,0,test
ZINC36053143_5806,-3.192,0,test
ZINC32947525_3934,-5.824,0,test
ZINC39593972_3024,-5.611,0,test
ZINC35379142_3291,-3.644,0,test
ZINC48585751_5865,-6.721,0,test
ZINC23302782_5105,-4.689,0,test
ZINC32687694_2146,-3.817,0,test
ZINC54733541_4597,-4.501,0,test
ZINC16572317_2864,-4.884,0,test
ZINC14240889_4172,-4.119,0,test
ZINC37929844_3772,-5.223,0,test
ZINC10395566_66,-4.912,0,test
ZINC16399709_1996,-4.342,0,test
ZINC34923239_5799,-3.511,0,test
ZINC36019585_4192,-4.726,0,test
ZINC39853471_6057,-2.77,0,test
ZINC13361287_2594,-4.234,0,test
ZINC39695995_182,-5.668,0,test
ZINC13028199_936,-2.118,0,test
ZINC39688736_346,-5.061,0,test
ZINC39315362_5056,-5.834,0,test
CHEMBL403679_22,-10.749,1,test
ZINC02803210_3325,-5.036,0,test
ZINC17113598_5843,-5.224,0,test
ZINC51634165_4699,-5.773,0,test
ZINC35510985_5976,-5.976,0,test
ZINC34974956_2671,-5.482,0,test
ZINC65266040_1314,-1.654,0,test
ZINC64103707_1974,-5.7,0,test
ZINC59037844_3642,-5.652,0,test
ZINC66344426_2580,-4.706,0,test
ZINC34716503_3980,-6.236,0,test
ZINC13372046_1480,-5.818,0,test
ZINC38732214_1192,-3.757,0,test
ZINC09542835_3456,-5.939,0,test
ZINC20696775_2550,-3.973,0,test
ZINC27550433_4184,-3.004,0,test
ZINC39685066_3083,-6.09,0,test
ZINC12281962_2187,-6.455,0,test
ZINC60364016_2276,-4.506,0,test
ZINC12453581_565,-5.967,0,test
ZINC20154393_4063,-1.016,0,test
ZINC13689030_3228,-5.839,0,test
ZINC39553935_4955,-5.633,0,test
ZINC55170427_6175,-6.63,0,test
ZINC20570345_5039,-5.63,0,test
ZINC41648054_6194,-5.953,0,test
ZINC39599736_628,-4.466,0,test
ZINC39602348_3661,-3.596,0,test
ZINC39884128_3347,-7.943,0,test
ZINC03011436_580,-4.82,0,test
ZINC60386545_859,-6.012,0,test
ZINC09210270_2738,-4.727,0,test
ZINC12878223_511,-4.915,0,test
ZINC32284734_2114,-6.027,0,test
ZINC49429256_5866,-5.004,0,test
ZINC12246835_3458,-6.177,0,test
ZINC13937387_4528,-4.63,0,test
ZINC13186898_517,-4.918,0,test
ZINC38546567_4848,-3.181,0,test
ZINC35337832_5501,-4.858,0,test
ZINC36005913_3985,-2.682,0,test
ZINC36213584_2672,-2.457,0,test
ZINC13030714_5814,-1.935,0,test
ZINC34859702_1032,-3.438,0,test
ZINC33713307_164,-5.73,0,test
ZINC36017138_5752,-5.421,0,test
ZINC30826268_3423,-6.273,0,test
ZINC03658606_5381,-4.324,0,test
ZINC63588691_609,-5.279,0,test
ZINC55173674_3790,-3.386,0,test
ZINC39696127_135,-5.774,0,test
ZINC61564084_1768,-5.18,0,test
ZINC02502482_1,-6.498,0,test
ZINC09739843_2037,-5.424,0,test
ZINC39967620_4196,-3.91,0,test
ZINC06075285_5624,-4.647,0,test
ZINC40367700_3030,-5.329,0,test
ZINC16779024_486,-4.133,0,test
ZINC20696413_2359,-4.924,0,test
ZINC00285972_1677,-4.432,0,test
ZINC35955604_944,-6.514,0,test
ZINC13881913_5386,-3.868,0,test
ZINC13346430_3306,-3.69,0,test
ZINC09209628_663,-4.543,0,test
ZINC13243360_5883,-5.022,0,test
ZINC66190216_251,-7.15,0,test
ZINC67133247_1564,-6.452,0,test
ZINC39686648_132,-5.235,0,test
CHEMBL486517_45,-12.065,1,test
ZINC38737195_4554,-3.513,0,test
ZINC11345015_867,-6.457,0,test
ZINC38905162_4850,-4.836,0,test
ZINC12520843_3331,-4.046,0,test
ZINC40303825_4794,-6.71,0,test
ZINC19345581_212,-5.822,0,test
ZINC10519024_2444,-3.776,0,test
ZINC50891939_3593,-6.255,0,test
ZINC50696124_4696,-5.733,0,test
ZINC08789614_4617,-0.639,0,test
ZINC36386860_2318,-3.338,0,test
ZINC40317537_3742,-4.571,0,test
ZINC20765725_3170,-5.218,0,test
ZINC40476489_2068,-3.792,0,test
ZINC40321251_3334,-4.928,0,test
ZINC09236237_3199,-5.993,0,test
ZINC12412585_470,-3.741,0,test
ZINC51634170_1706,-6.034,0,test
ZINC44166829_4088,-5.164,0,test
ZINC40156282_4905,-5.624,0,test
ZINC64701153_2281,-6.079,0,test
ZINC53104086_1908,-5.005,0,test
ZINC50705299_3787,-6.76,0,test
ZINC34835397_4036,-3.53,0,test
ZINC39926557_5557,-4.62,0,test
ZINC04546270_1772,-4.458,0,test
ZINC18209884_5066,-5.8,0,test
ZINC50208585_3841,-5.641,0,test
ZINC33289247_837,-5.408,0,test
ZINC11744320_3252,-4.795,0,test
ZINC33129533_3936,-4.583,0,test
ZINC37593613_4194,-4.408,0,test
ZINC00886031_998,-2.61,0,test
ZINC13131382_4710,-6.727,0,test
ZINC59310684_3038,-5.697,0,test
ZINC39600350_3059,-6.827,0,test
ZINC32284615_4185,-6.954,0,test
ZINC39676912_3689,-5.406,0,test
ZINC63815318_1614,-5.368,0,test
ZINC32971158_5900,-2.613,0,test
ZINC39836465_1046,-6.818,0,test
ZINC15958228_2427,-6.114,0,test
ZINC45446827_3031,-5.803,0,test
ZINC61324571_1912,-6.099,0,test
ZINC10753199_3368,-5.384,0,test
ZINC36660339_5707,-5.034,0,test
ZINC51090094_1861,-5.976,0,test
ZINC08455891_5626,-6.11,0,test
ZINC66980469_4610,-4.976,0,test
ZINC11916732_5576,-4.619,0,test
ZINC02143718_3016,-6.197,0,test
ZINC33113079_2314,-4.964,0,test
ZINC30223874_216,-4.536,0,test
ZINC46330168_2013,-6.342,0,test
ZINC11969450_719,-0.672,0,test
ZINC63557160_197,-5.925,0,test
ZINC35754417_5306,-5.145,0,test
ZINC14468569_5387,-1.41,0,test
ZINC16571461_6101,-4.488,0,test
ZINC02211847_2773,-4.26,0,test
ZINC32876268_2115,-4.255,0,test
ZINC19514806_3816,-4.169,0,test
ZINC04149908_3574,-3.665,0,test
ZINC03551262_2551,-6.24,0,test
ZINC17903760_1965,-4.928,0,test
ZINC10438430_2814,-6.467,0,test
ZINC14949000_3461,-6.071,0,test
ZINC43667114_3832,-4.296,0,test
ZINC38673735_738,-3.562,0,test
ZINC04171035_1499,-8.193,0,test
ZINC37602346_4040,-4.347,0,test
ZINC39503894_3827,-6.515,0,test
ZINC01186183_3219,-5.1,0,test
ZINC56719765_1385,-6.205,0,test
ZINC09012989_3357,-6.383,0,test
ZINC09298138_5282,-5.028,0,test
ZINC03871438_4725,-6.846,0,test
ZINC20803063_877,-6.136,0,test
ZINC54524272_1657,-6.11,0,test
ZINC37606219_3826,-5.829,0,test
ZINC09505453_4873,-6.59,0,test
ZINC32932213_2312,-3.57,0,test
ZINC39324902_4960,-4.387,0,test
ZINC63399421_2223,-5.515,0,test
ZINC01145028_3614,-5.622,0,test
ZINC59357406_2216,-6.282,0,test
ZINC39636366_3062,-5.969,0,test
ZINC49122199_4741,-5.076,0,test
ZINC20709209_4181,-3.462,0,test
ZINC03764235_5733,-5.601,0,test
ZINC62485817_237,-5.739,0,test
ZINC39676722_642,-4.744,0,test
ZINC22534971_834,-5.979,0,test
ZINC20764099_4881,-6.035,0,test
ZINC40141825_4447,-5.872,0,test
ZINC11910771_868,-4.848,0,test
ZINC35703556_5803,-4.351,0,test
ZINC09065186_2183,-7.033,0,test
ZINC12570918_418,-4.543,0,test
ZINC38547999_6117,-3.409,0,test
ZINC13260177_5790,-2.746,0,test
ZINC12401668_468,-3.84,0,test
ZINC37732120_1633,-3.633,0,test
ZINC52522886_1332,-2.842,0,test
ZINC13220668_5784,-5.406,0,test
ZINC39932647_3829,-3.983,0,test
ZINC35330527_1034,-5.131,0,test
ZINC11719796_2135,-4.397,0,test
ZINC33113282_2769,-5.47,0,test
CHEMBL475524_76,-11.22,1,test
ZINC00910219_3517,-5.757,0,test
ZINC44176542_4250,-3.827,0,test
ZINC09518361_4166,-5.728,0,test
ZINC09332283_2464,-5.474,0,test
ZINC39666170_785,-4.979,0,test
ZINC03198766_2955,-4.221,0,test
ZINC43668769_3902,-5.019,0,test
ZINC33306568_5901,-4.049,0,test
ZINC13349148_3516,-4.716,0,test
